OrderID,OrderDate,Quantity,DiscountPct,Rate,SaleAmount,CustomerName,State,Region,ProductKey,RowCount,ProfitMargin
40128,2/9/09,43,0.01,125,5278.08,Christine Armold,Washington,West,Training - Tableau,1,0.5
9222,2/10/09,41,0.04,110,4294.58,Ionia Barroso,Alabama,South,Development - Python,1,0.44
31078,2/10/09,7,0.01,150,1031.09,Evan Elias,Florida,South,Consulting - Strategy,1,0.61
41604,2/10/09,22,0.06,160,3282.04,Edward Weien,Texas,Central,Development - Java,1,0.56
44325,2/10/09,44,0,125,5455.51,Maribeth Becker,Florida,South,Training - SQL,1,0.54
52258,2/10/09,5,0.04,125,595.15,Thais Roper,Florida,South,Training - SQL,1,0.54
14983,2/11/09,48,0.05,150,6784.84,Rick Book,North Carolina,South,Consulting - Market Research,1,0.59
14983,2/11/09,18,0.08,150,2463.97,Rick Book,North Carolina,South,Consulting - Market Research,1,0.5
18790,2/11/09,7,0.01,150,1031.12,Nicole Guthrie,California,West,Consulting - Strategy,1,0.5
45414,2/11/09,17,0.08,170,2637.36,George Barnes,Texas,Central,Development - .Net,1,0.64
47493,2/11/09,36,0.07,125,4151.25,Michael Carlisle,Florida,South,Training - Development,1,0.5
833,2/12/09,1,0.03,160,153.95,Olvera Holt,Wisconsin,Central,Development - Java,1,0.64
14211,2/12/09,22,0.04,150,3142.53,Frank Granlund,Texas,Central,Consulting - Strategy,1,0.55
14211,2/12/09,14,0.04,200,2666.39,Frank Granlund,Texas,Central,Development - Big Data,1,0.74
14823,2/12/09,15,0.1,200,2678.29,David Knight,Texas,Central,Development - Scala,1,0.67
14823,2/12/09,20,0.08,120,2190.25,David Knight,Texas,Central,Development - Business Logic,1,0.38
42339,2/12/09,31,0.02,110,3314.94,Cathy Molinari,Michigan,Central,Development - Python,1,0.47
52227,2/12/09,37,0.05,110,3835.42,Trudy Armstrong,Arizona,West,Development - Python,1,0.44
57856,2/12/09,17,0.06,160,2536.25,Vivek Collins,Ohio,East,Development - Java,1,0.68
57856,2/12/09,31,0.02,120,3616.29,Vivek Collins,Ohio,East,Development - Business Logic,1,0.41
59104,2/12/09,13,0.08,160,1898.22,Aaron Matthias,New York,East,Development - Java,1,0.63
59104,2/12/09,22,0.04,140,2933.03,Aaron Matthias,New York,East,Development - Database,1,0.63
59104,2/12/09,38,0.05,150,5371.47,Aaron Matthias,New York,East,Consulting - Market Research,1,0.6
16612,2/13/09,45,0.05,150,6361.11,Sally Herrera,Minnesota,Central,Consulting - Strategy,1,0.55
16612,2/13/09,6,0,110,654.71,Sally Herrera,Minnesota,Central,Development - Python,1,0.52
21572,2/13/09,42,0.03,125,5051.69,Vicky Dominguez,Michigan,Central,Training - SQL,1,0.58
54055,2/13/09,44,0.02,125,5346.8,Lena Luxemburg,Pennsylvania,East,Training - Tableau,1,0.5
57506,2/13/09,48,0.1,110,4713.92,Thais Roper,Florida,South,Development - Python,1,0.35
13408,2/14/09,4,0.04,125,476.17,Joni Visinsky,Oklahoma,Central,Training - SQL,1,0.6
14913,2/14/09,47,0.01,110,5077.41,Janet Huthwaite,North Carolina,South,Development - Python,1,0.53
48836,2/14/09,8,0.09,125,902.73,Nicole Guthrie,California,West,Training - Javascript,1,0.46
56452,2/14/09,34,0,125,4216.05,Charles Sunley,California,West,Training - Javascript,1,0.58
32741,2/15/09,13,0.07,200,2398.74,Bill Rawles,New York,East,Development - Big Data,1,0.63
33095,2/15/09,30,0.01,150,4419.52,Mick Russell,California,West,Consulting - Business Model,1,0.5
33095,2/15/09,34,0.1,125,3794.54,Mick Russell,California,West,Training - SQL,1,0.43
34498,2/15/09,4,0.09,110,397.21,Phillip West,Florida,South,Development - PHP,1,0.44
34498,2/15/09,3,0.09,110,297.91,Phillip West,Florida,South,Development - Python,1,0.47
46119,2/15/09,23,0.03,160,3541.17,Carlos McAfee,Indiana,Central,Development - Java,1,0.58
46119,2/15/09,20,0.07,110,2029.7,Carlos McAfee,Indiana,Central,Development - Python,1,0.39
46119,2/15/09,46,0.07,125,5304.91,Carlos McAfee,Indiana,Central,Training - Javascript,1,0.6
32037,2/16/09,37,0.04,160,5638.08,Edward Weien,Texas,Central,Development - Java,1,0.72
32037,2/16/09,15,0.07,150,2075.89,Edward Weien,Texas,Central,Consulting - Compensation,1,0.59
48998,2/16/09,15,0.04,110,1571.42,Sharelle Chung,Idaho,West,Development - PHP,1,0.45
55874,2/16/09,28,0,160,4444.43,Erica Gardner,Texas,Central,Development - Java,1,0.64
55874,2/16/09,41,0.01,150,6040.16,Erica Gardner,Texas,Central,Consulting - Business Model,1,0.65
55874,2/16/09,24,0.06,110,2461.9,Erica Gardner,Washington,West,Development - PHP,1,0.52
22083,2/17/09,2,0.05,110,207.35,David Powers,California,West,Development - Python,1,0.48
59170,2/17/09,44,0.02,160,6844.6,Frank Catlett,Utah,West,Development - Java,1,0.68
59170,2/17/09,10,0.04,125,1190.5,Frank Catlett,Utah,West,Training - SQL,1,0.64
59170,2/17/09,22,0.03,125,2646.39,Frank Catlett,Utah,West,Training - SQL,1,0.64
59170,2/17/09,5,0.04,150,714.3,Frank Catlett,Utah,West,Consulting - Strategy,1,0.53
16547,2/18/09,30,0.09,125,3385.58,Nicole Sweed,Illinois,Central,Training - Development,1,0.4
16547,2/18/09,8,0.04,125,952.43,Nicole Sweed,Illinois,Central,Training - Javascript,1,0.43
18471,2/19/09,37,0,120,4405.08,Justin Carroll,Iowa,Central,Development - Business Logic,1,0.44
18471,2/19/09,4,0.02,140,544.48,Justin Carroll,Iowa,Central,Development - Front End Web,1,0.63
18471,2/19/09,29,0.02,110,3101.61,Justin Carroll,Iowa,Central,Development - Python,1,0.55
36455,2/19/09,48,0.03,150,6929.07,Frank Catlett,Utah,West,Consulting - Business Model,1,0.7
47011,2/19/09,33,0.05,200,6220.69,Roland Matthias,California,West,Development - Big Data,1,0.63
56483,2/19/09,37,0.05,110,3836.09,Debra Andreadi,California,West,Development - Python,1,0.39
53511,2/20/09,41,0.07,160,6052.97,Anthony Phan,Illinois,Central,Development - Java,1,0.56
53511,2/20/09,49,0.04,125,5833.9,Anthony Phan,Illinois,Central,Training - SQL,1,0.46
55300,2/20/09,37,0.03,170,6053.47,Sally Price,Ohio,East,Development - .Net,1,0.69
55300,2/20/09,48,0.01,200,9429.49,Sally Price,Ohio,East,Development - Scala,1,0.75
55300,2/20/09,31,0.02,125,3767.73,Sally Price,Ohio,East,Training - SQL,1,0.43
58182,2/20/09,24,0.05,125,2827.66,Tracy Hale,Florida,South,Training - SQL,1,0.5
38087,2/21/09,18,0.02,150,2625.32,Ann Oakman,MA,East,Consulting - Business Model,1,0.65
57509,2/21/09,39,0.1,200,6965.14,Neola Wilson,Illinois,Central,Development - Scala,1,0.69
57509,2/21/09,11,0.09,125,1241.47,Neola Wilson,Illinois,Central,Training - Javascript,1,0.4
6368,2/22/09,40,0,150,5953.26,Anthony Hudgings,Colorado,West,Consulting - Strategy,1,0.55
39072,2/22/09,50,0.08,120,5477,Adam Wendt,Oregon,West,Development - Business Logic,1,0.57
54947,2/22/09,27,0.05,150,3817.53,Peter Lopez,Kansas,Central,Consulting - Business Model,1,0.62
54947,2/22/09,42,0.02,125,5104.92,Peter Lopez,Kansas,Central,Training - SQL,1,0.64
28256,2/23/09,19,0.01,200,3732.79,Brian Mautz,Kentucky,South,Development - Big Data,1,0.75
36643,2/23/09,17,0.01,125,2087.41,Ruben D'Ascenzo,Texas,Central,Training - SQL,1,0.53
36643,2/23/09,30,0.04,200,5715.27,Ruben D'Ascenzo,Texas,Central,Development - Big Data,1,0.75
58310,2/23/09,22,0.03,200,4234.86,Mary Minnotte,Minnesota,Central,Development - Big Data,1,0.65
11008,2/24/09,17,0.01,200,3339.95,Peter Burns,Maine,East,Development - Big Data,1,0.75
18816,2/24/09,12,0.03,170,1963.48,Jeremy Watters,New York,East,Development - .Net,1,0.64
37441,2/24/09,46,0,125,5705.49,Katrina Baird,Wisconsin,Central,Training - Development,1,0.43
37441,2/24/09,1,0.09,120,108.35,Katrina Baird,Wisconsin,Central,Development - Business Logic,1,0.41
18819,2/25/09,22,0.1,125,2455.9,Dan MacKendrick,California,West,Training - SQL,1,0.46
48230,2/25/09,39,0.04,125,4643.89,Dana Castell,Minnesota,Central,Training - SQL,1,0.5
48230,2/25/09,31,0,200,6152.16,Dana Castell,Minnesota,Central,Development - Big Data,1,0.65
49123,2/25/09,31,0.1,160,4429.56,Mick Breyer,Florida,South,Development - Java,1,0.69
49123,2/25/09,3,0.06,150,419.74,Mick Breyer,Florida,South,Consulting - Business Model,1,0.61
1059,2/26/09,22,0.02,160,3423.07,Sean Andreada,North Dakota,Central,Development - Java,1,0.61
1059,2/26/09,24,0.03,160,3696.15,Sean Andreada,North Dakota,Central,Development - Java,1,0.64
18279,2/26/09,22,0.07,150,3045.4,Stephanie Tate,Washington,West,Consulting - Business Model,1,0.6
18279,2/26/09,20,0.03,150,2887.62,Stephanie Tate,Washington,West,Consulting - Compensation,1,0.67
30215,2/26/09,23,0.06,150,3218.06,Cathy Braxton,Maine,East,Consulting - Market Research,1,0.55
30215,2/26/09,20,0.1,110,1964.77,Cathy Braxton,Connecticut,East,Development - Python,1,0.32
30564,2/26/09,20,0.09,150,2709,Darrin Castell,Kentucky,South,Consulting - Market Research,1,0.6
43846,2/26/09,9,0.1,110,884.15,Jill Huston,California,West,Development - Python,1,0.46
57890,2/26/09,15,0.08,110,1506.33,Jennifer Haines,Connecticut,East,Development - Python,1,0.35
6979,2/27/09,28,0.03,150,4042.77,Keith Beeghly,Arkansas,South,Consulting - Strategy,1,0.55
14916,2/27/09,16,0.07,150,2214.89,Cari Radford,Utah,West,Consulting - Market Research,1,0.65
39846,2/27/09,14,0.06,150,1958.87,Cindy Gastineau,Illinois,Central,Consulting - Business Model,1,0.55
39846,2/27/09,10,0.06,125,1165.99,Cindy Gastineau,Kentucky,South,Training - Tableau,1,0.58
51937,2/27/09,39,0.05,170,6250.22,James Knutson,Texas,Central,Development - .Net,1,0.66
41888,2/28/09,18,0.1,160,2572.2,Victoria Schild,California,West,Development - Java,1,0.68
41888,2/28/09,23,0.08,150,3149.75,Victoria Schild,California,West,Consulting - Business Model,1,0.61
41888,2/28/09,29,0.1,150,3885.09,Victoria Schild,California,West,Consulting - Market Research,1,0.55
57958,2/28/09,46,0.07,110,4669.84,Steven Haberlin,Florida,South,Development - Python,1,0.38
8258,3/1/09,37,0.02,110,3958.22,James Knutson,Texas,Central,Development - Python,1,0.55
11302,3/1/09,10,0.09,150,1354.6,Natalie Jones,Wisconsin,Central,Consulting - Strategy,1,0.53
19042,3/1/09,8,0.07,160,1181.33,Evan Ryan,Indiana,Central,Development - Java,1,0.64
22851,3/1/09,25,0.09,150,3386.51,Denise Sievert,Arkansas,South,Consulting - Business Model,1,0.55
22851,3/1/09,13,0,125,1612.62,Denise Sievert,Arkansas,South,Training - SQL,1,0.54
22851,3/1/09,38,0.06,150,5317.19,Denise Sievert,Arkansas,South,Consulting - Market Research,1,0.61
22917,3/1/09,1,0.06,150,139.93,Nathan Lee,Alabama,South,Consulting - Compensation,1,0.53
21703,3/2/09,3,0,200,595.45,Alan Daly,Virginia,South,Development - Scala,1,0.69
21703,3/2/09,20,0.03,125,2406.59,Alan Daly,Virginia,South,Training - SQL,1,0.5
21703,3/2/09,15,0.02,150,2188.26,Alan Daly,Virginia,South,Consulting - Market Research,1,0.65
41153,3/2/09,29,0.1,150,3885.28,Alan Reichenbach,Illinois,Central,Consulting - Business Model,1,0.61
46021,3/2/09,1,0.08,125,114.13,Theresa Dickinson,Florida,South,Training - Tableau,1,0.5
54369,3/2/09,47,0,150,6996.48,Ryan Kaydos,Ohio,East,Consulting - Business Model,1,0.61
12544,3/3/09,34,0.08,125,3880.42,Jim French,Illinois,Central,Training - SQL,1,0.43
10022,3/4/09,1,0.06,110,102.62,Delfina Gross,Illinois,Central,Development - Python,1,0.45
20166,3/4/09,6,0.1,150,803.89,Mick Breyer,Florida,South,Consulting - Market Research,1,0.67
28291,3/4/09,14,0.02,125,1702.07,Carl Grace,Mississippi,South,Training - Development,1,0.53
2466,3/5/09,25,0.05,125,2946.44,Quincy Patterson,Alabama,South,Training - SQL,1,0.46
5828,3/5/09,21,0.08,125,2396.85,Christina Rozendal,Virginia,South,Training - Javascript,1,0.59
12934,3/5/09,45,0.05,110,4667.15,Guy Kelty,Indiana,Central,Development - PHP,1,0.54
12934,3/5/09,27,0.02,120,3151.33,Guy Kelty,Indiana,Central,Development - Business Logic,1,0.57
20773,3/5/09,44,0.08,160,6428.12,Denise Sievert,Arkansas,South,Development - Java,1,0.56
53152,3/5/09,36,0.01,150,5305.82,Bill Rawles,New York,East,Consulting - Market Research,1,0.53
53152,3/5/09,5,0.02,150,729.48,Bill Rawles,MO,Central,Consulting - Business Model,1,0.62
53152,3/5/09,9,0.01,125,1105.38,Bill Rawles,MO,Central,Training - SQL,1,0.58
53152,3/5/09,9,0.02,110,962.91,Bill Rawles,MO,Central,Development - Python,1,0.55
1799,3/6/09,10,0.06,125,1166.2,Trudy Kennedy,Michigan,Central,Training - Development,1,0.5
1799,3/6/09,16,0.05,110,1659.47,Trudy Kennedy,Michigan,Central,Development - Python,1,0.46
24391,3/6/09,14,0.08,125,1597.94,Raymond O'Donnell,Washington,West,Training - Javascript,1,0.44
49154,3/6/09,26,0.07,170,4079.81,Joy O'Briant,Illinois,Central,Development - .Net,1,0.56
49412,3/7/09,20,0.09,150,2709.62,Dennis Cyprus,Kansas,Central,Consulting - Strategy,1,0.59
8709,3/8/09,50,0.07,150,6923.09,Rose Poddar,Oklahoma,Central,Consulting - Strategy,1,0.61
8709,3/8/09,11,0.1,150,1473.95,Rose Poddar,Oklahoma,Central,Consulting - Strategy,1,0.53
13542,3/8/09,11,0.01,125,1351.12,John Connell,North Carolina,South,Training - Development,1,0.59
13542,3/8/09,33,0.03,110,3494.9,John Connell,North Carolina,South,Development - PHP,1,0.53
37510,3/8/09,15,0.02,200,2918.12,Richard Ludwig,Virginia,South,Development - Big Data,1,0.67
52870,3/9/09,21,0.03,170,3437.22,Ann Chapman,Utah,West,Development - .Net,1,0.66
58434,3/9/09,42,0.04,125,5002.62,Dorothy Miner,Illinois,Central,Training - SQL,1,0.46
59776,3/9/09,35,0.01,110,3783.23,Maxwell O'Connel,North Carolina,South,Development - PHP,1,0.35
59776,3/9/09,33,0.07,150,4569.36,Maxwell O'Connel,North Carolina,South,Consulting - Strategy,1,0.55
59879,3/9/09,33,0.04,150,4716.76,Karen Pelletier,Mississippi,South,Consulting - Market Research,1,0.55
13632,3/10/09,6,0.01,150,884.41,Nora Stevenson,Virginia,South,Consulting - Strategy,1,0.65
34497,3/10/09,36,0.1,110,3537.66,Thomas Lomonaco,Florida,South,Development - Python,1,0.47
34497,3/10/09,25,0,110,2729.67,Thomas Lomonaco,Florida,South,Development - Python,1,0.35
37095,3/10/09,3,0.09,150,406.47,Roy Schnelling,Washington,West,Consulting - Strategy,1,0.59
2373,3/11/09,36,0.06,160,5374.51,Craig Bolton,Nebraska,Central,Development - Java,1,0.56
27111,3/11/09,11,0.06,150,1539.57,Heather Maddox,Illinois,Central,Consulting - Business Model,1,0.65
27111,3/11/09,18,0,200,3573.48,Heather Maddox,Illinois,Central,Development - Big Data,1,0.72
27111,3/11/09,44,0.08,150,6027.27,Heather Maddox,Illinois,Central,Consulting - Market Research,1,0.53
12450,3/12/09,15,0,150,2233.48,Lindsay DeVincentis,Montana,West,Consulting - Business Model,1,0.59
14176,3/12/09,39,0.01,150,5748.98,Resi Gonzalez,Idaho,West,Consulting - Market Research,1,0.53
25574,3/12/09,46,0,125,5707.78,Rob Weirich,Louisiana,South,Training - Tableau,1,0.58
25574,3/12/09,31,0.01,150,4569.7,Rob Weirich,Louisiana,South,Consulting - Business Model,1,0.55
33217,3/12/09,20,0.1,150,2680.18,Dennis Eason,New York,East,Consulting - Business Model,1,0.53
33217,3/12/09,34,0.05,150,4809.43,Dennis Eason,New York,East,Consulting - Strategy,1,0.59
45987,3/12/09,31,0.01,110,3351.11,Laura Hughsby,Ohio,East,Development - Python,1,0.54
23398,3/13/09,19,0.06,110,1950.22,Carol Knutson,Maryland,East,Development - Python,1,0.35
28258,3/13/09,2,0.07,150,276.96,Denny Wasserman,Ohio,East,Consulting - Market Research,1,0.61
28258,3/13/09,25,0.03,150,3610.88,Denny Wasserman,Ohio,East,Consulting - Business Model,1,0.59
40518,3/13/09,3,0.05,160,452.66,Carlos Kampe,Illinois,Central,Development - Java,1,0.63
7776,3/14/09,36,0.07,125,4154.48,Michelle Foster,Kentucky,South,Training - Development,1,0.43
7776,3/14/09,6,0.02,125,729.64,Michelle Foster,Kentucky,South,Training - Javascript,1,0.54
24193,3/14/09,45,0.02,125,5472.3,Beth Gelder,Tennessee,South,Training - Tableau,1,0.46
24193,3/14/09,24,0.02,110,2568.33,Beth Gelder,Tennessee,South,Development - Python,1,0.35
24193,3/14/09,19,0.04,150,2716.05,Beth Gelder,Tennessee,South,Consulting - Market Research,1,0.62
28647,3/14/09,38,0.09,125,4290.98,Carol Hightower,New York,East,Training - Javascript,1,0.43
46241,3/14/09,34,0.1,125,3797.11,Thea Clark,Florida,South,Training - SQL,1,0.5
1952,3/15/09,24,0.04,125,2859.07,Alejandro Olsen,Ohio,East,Training - Javascript,1,0.44
11585,3/15/09,17,0.1,150,2278.32,Chuck Gonzalez,Maine,East,Consulting - Business Model,1,0.67
11585,3/15/09,2,0.09,150,271.02,Chuck Gonzalez,Connecticut,East,Consulting - Market Research,1,0.53
26855,3/15/09,13,0.08,125,1484.14,Naresj Arnett,Texas,Central,Training - SQL,1,0.5
28480,3/15/09,17,0.01,120,2004.92,Mike Paige,Minnesota,Central,Development - Business Logic,1,0.53
53573,3/15/09,6,0.03,125,722.21,Daniel Shonely,Nevada,West,Training - SQL,1,0.43
9383,3/16/09,11,0.07,125,1269.49,John Vanderzanden,Georgia,South,Training - SQL,1,0.52
36807,3/16/09,14,0.1,110,1375.96,Daniel Atkinson,Oklahoma,Central,Development - PHP,1,0.48
57476,3/16/09,20,0.08,170,3105.35,Michael Prescott,California,West,Development - .Net,1,0.69
57476,3/16/09,17,0.04,120,1944.22,Michael Prescott,California,West,Development - Business Logic,1,0.41
6498,3/17/09,38,0.01,150,5602.27,Julie Murray,West Virginia,East,Consulting - Business Model,1,0.65
9733,3/17/09,39,0.1,110,3833.13,Gene Dawkins,Maryland,East,Development - Python,1,0.59
39906,3/17/09,25,0.04,110,2620.95,Sean Thornton,Wisconsin,Central,Development - Python,1,0.36
9894,3/18/09,16,0.08,125,1826.77,Eric Dilbeck,MA,East,Training - Development,1,0.43
15170,3/18/09,19,0.01,150,2801.21,Thomas Weimer,Wisconsin,Central,Consulting - Market Research,1,0.65
19299,3/18/09,10,0.05,200,1886.33,Brendan Bowman,California,West,Development - Scala,1,0.78
23751,3/18/09,44,0.01,125,5405.84,Ricardo Craven,Arizona,West,Training - Tableau,1,0.5
31941,3/18/09,32,0.01,170,5346.86,Kimberly McGrath,Iowa,Central,Development - .Net,1,0.71
31941,3/18/09,7,0.07,110,710.95,Kimberly McGrath,Iowa,Central,Development - Python,1,0.39
43140,3/18/09,23,0.1,110,2260.62,Marc Gillingham,Michigan,Central,Development - Python,1,0.53
53920,3/18/09,18,0.05,200,3395.4,Anna Leinenbach,Arizona,West,Development - Big Data,1,0.75
16676,3/19/09,39,0.07,150,5401.5,Sally Price,Ohio,East,Consulting - Market Research,1,0.62
23429,3/19/09,28,0.06,160,4181.01,Beth Hughes,Pennsylvania,East,Development - Java,1,0.64
23429,3/19/09,19,0.07,150,2631.5,Beth Hughes,Pennsylvania,East,Consulting - Market Research,1,0.7
49216,3/19/09,28,0.01,120,3302.56,Noah Pak,Texas,Central,Development - Business Logic,1,0.42
49216,3/19/09,11,0.1,160,1572.65,Noah Pak,Indiana,Central,Development - Java,1,0.64
49216,3/19/09,9,0.06,150,1259.9,Noah Pak,Indiana,Central,Consulting - Strategy,1,0.53
49216,3/19/09,29,0,110,3167.13,Noah Pak,Indiana,Central,Development - Python,1,0.39
2530,3/20/09,9,0.06,200,1679.91,Rob Cano,Iowa,Central,Development - Scala,1,0.74
6116,3/20/09,7,0.01,150,1032.07,Barry Duston,MA,East,Consulting - Business Model,1,0.55
6116,3/20/09,6,0.04,140,800.64,Barry Duston,Illinois,Central,Development - Front End Web,1,0.64
11077,3/20/09,30,0.06,125,3499.82,Charles Sunley,California,West,Training - Tableau,1,0.46
38084,3/20/09,11,0.02,110,1177.33,Victoria Ausman,Wisconsin,Central,Development - Python,1,0.44
38084,3/20/09,33,0.06,125,3849.8,Victoria Ausman,Wisconsin,Central,Training - SQL,1,0.5
7719,3/21/09,37,0.02,200,7200.38,Tony Lucas,Washington,West,Development - Big Data,1,0.65
13825,3/21/09,30,0.09,110,2981.62,Christopher Zandusky,Washington,West,Development - Python,1,0.36
26470,3/21/09,41,0.03,160,6317.91,Harold Nunn,Ohio,East,Development - Java,1,0.56
29766,3/21/09,13,0,150,1936.12,Emily Fortune,Alabama,South,Consulting - Strategy,1,0.7
29766,3/21/09,40,0.08,150,5480.71,Emily Fortune,Alabama,South,Consulting - Market Research,1,0.66
35744,3/21/09,44,0.02,150,6421.96,Tonja Murray,Washington,West,Consulting - Business Model,1,0.53
7136,3/22/09,17,0.07,150,2354.68,Lena Wener,Iowa,Central,Consulting - Business Model,1,0.55
7136,3/22/09,9,0,200,1787.23,Lena Wener,Iowa,Central,Development - Scala,1,0.75
8257,3/22/09,5,0.05,150,707.45,David O'Rourke,Minnesota,Central,Consulting - Strategy,1,0.53
8257,3/22/09,18,0.02,110,1926.64,David O'Rourke,Minnesota,Central,Development - Python,1,0.35
8257,3/22/09,5,0.03,120,577.87,David O'Rourke,Minnesota,Central,Development - Business Logic,1,0.41
13252,3/22/09,44,0.03,125,5297.16,Pamela Boeckenhauer,New York,East,Training - Development,1,0.5
13252,3/22/09,39,0.09,150,5285.74,Pamela Boeckenhauer,New York,East,Consulting - Business Model,1,0.61
